Txn_ID,Start time,End time,Duration (ms),Log manager (ms),Scheduler (ms),Other (ms)
1426775250829312,1748851316223584926,1748851316416319752,192.735,0.343,182.766,9.626
1701399754702848,1748851324574941537,1748851324770863043,195.922,1.522,186.693,7.707
249305671663616,1748851278891857840,1748851279125036271,233.178,0.067,226.222,6.889
1679370867441665,1748851323911290707,1748851324107703440,196.413,3.526,187.052,5.835
1179406609416192,1748851308833122966,1748851309027720740,194.598,1.363,185.206,8.029
820072465563648,1748851297698472281,1748851297905740640,207.268,0.141,196.531,10.596
1159082824171520,1748851308220287322,1748851308416200513,195.913,1.338,189.284,5.291
1677970708103168,1748851323862804418,1748851324064464938,201.661,3.128,191.741,6.791
159631049490433,1748851275350776254,1748851275665121166,314.345,0.383,304.285,9.677
1439789001736193,1748851316616421312,1748851316807742600,191.321,3.725,181.536,6.061
1768628877787136,1748851326624640411,1748851326812277300,187.637,5.59,178.345,3.702
500458179264513,1748851287447476386,1748851287656788000,209.312,0.037,204.157,5.118
1763818514415616,1748851326480540881,1748851326669306808,188.766,0.264,177.68,10.822
296249664208897,1748851280573128899,1748851280803071500,229.943,0.025,223.766,6.151
1131264320995328,1748851307392579744,1748851307575827028,183.247,1.889,171.834,9.525
294252504416256,1748851280494252204,1748851280727486830,233.235,0.109,226.057,7.069
5549097746433,1748851267384472946,1748851267878438453,493.966,1.489,0.0,492.476
452771157377025,1748851285921578854,1748851286129566707,207.988,0.068,200.598,7.321
1508306615009280,1748851318694818754,1748851318886321350,191.503,0.039,180.789,10.674
1582721218379777,1748851320951091981,1748851321147650026,196.558,0.043,190.555,5.96
1588807187038209,1748851321135696409,1748851321322324195,186.628,0.804,180.455,5.369
523852866125825,1748851288205132255,1748851288410656739,205.524,0.029,197.599,7.897
416233870589952,1748851284728113561,1748851284941525290,213.412,6.122,202.651,4.639
1638388289503232,1748851322643980616,1748851322846452541,202.472,3.868,190.801,7.803
1040928273858561,1748851304575330277,1748851304777384913,202.055,1.589,190.371,10.094
1248379489222657,1748851310939056174,1748851311139096420,200.04,2.274,188.415,9.351
41167261532160,1748851269399398488,1748851269738260501,338.862,10.197,328.243,0.422
1260379627847680,1748851311309549128,1748851311498586863,189.038,0.043,179.394,9.601
1684284310028289,1748851324058685900,1748851324258367625,199.682,5.388,189.655,4.638
801698595471361,1748851297121425641,1748851297328209606,206.784,2.605,195.195,8.984
864379348189184,1748851299056440824,1748851299252241595,195.801,1.595,189.742,4.464
392036024844289,1748851283934318192,1748851284144004376,209.686,4.667,200.143,4.875
1151334703169536,1748851307987557508,1748851308182631422,195.074,2.995,185.513,6.567
1734007146414081,1748851325570912806,1748851325766175813,195.263,0.073,185.546,9.644
1105193869508609,1748851306566771131,1748851306765298231,198.527,8.002,189.387,1.138
1419237583224832,1748851315996992470,1748851316189218647,192.226,0.749,182.32,9.157
867630638432256,1748851299158377901,1748851299357247120,198.869,7.372,188.395,3.103
739790936866817,1748851295186525012,1748851295389431248,202.906,0.566,189.418,12.922
1643971746988033,1748851322819340205,1748851323019290652,199.95,0.564,194.108,5.278
1133944380588033,1748851307461729780,1748851307652901890,191.172,2.97,185.106,3.096
937926368165889,1748851301341238046,1748851301538356426,197.118,0.03,189.128,7.96
1421561160531969,1748851316068073482,1748851316262536645,194.463,4.146,184.642,5.675
1568745394798593,1748851320522214149,1748851320720191974,197.978,3.413,190.177,4.388
181711476359169,1748851276345225004,1748851276600613419,255.388,6.026,247.372,1.991
1534235332575232,1748851319476933635,1748851319677901722,200.968,5.606,192.996,2.367
237322712907777,1748851278459024031,1748851278693883100,234.859,1.364,228.805,4.69
951386795671553,1748851301759660529,1748851301963042093,203.382,5.723,195.295,2.364
1501567811321857,1748851318485212630,1748851318685509835,200.297,1.503,194.02,4.774
1202474878763009,1748851309535138188,1748851309719126607,183.988,0.097,179.764,4.127
1587480042143744,1748851321095071367,1748851321282867994,187.797,5.302,180.413,2.082
717323962941441,1748851294460062598,1748851294673834519,213.772,0.424,201.979,11.369
460403314262017,1748851286168950362,1748851286371610860,202.66,1.029,193.85,7.781
114813065756673,1748851273131475685,1748851273451876843,320.401,0.118,315.206,5.078
1121368716345344,1748851307063504613,1748851307306573128,243.069,4.583,186.134,52.351
701935095119872,1748851293963111969,1748851294171690295,208.578,0.059,200.953,7.566
802033602920448,1748851297133840959,1748851297337700966,203.86,4.83,196.3,2.729
511212777373697,1748851287799732113,1748851288009616516,209.884,5.947,200.357,3.58
1634398264885249,1748851322520986989,1748851322724868846,203.882,3.054,192.421,8.407
484437951250433,1748851286932398586,1748851287138941852,206.543,4.166,196.904,5.474
1253885637296128,1748851311108236167,1748851311309882040,201.646,3.72,190.239,7.687
1084840019492865,1748851305938716615,1748851306137700418,198.984,2.437,188.122,8.424
923645601906689,1748851300894691598,1748851301097784051,203.092,5.165,195.258,2.669
1001092452188161,1748851303326907365,1748851303530195183,203.288,4.115,194.121,5.052
434723704799233,1748851285337331311,1748851285545328321,207.997,0.052,204.14,3.805
1316227087597569,1748851312953123569,1748851313147880220,194.757,1.495,187.358,5.903
816301484277760,1748851297583589295,1748851297781620099,198.031,2.036,189.768,6.227
1393884391276544,1748851315259261820,1748851315446920110,187.658,0.752,177.993,8.913
546633372663809,1748851288919990445,1748851289121814932,201.824,2.074,190.982,8.768
1238732992675841,1748851310637675937,1748851310844069975,206.394,0.028,198.264,8.102
400505700352000,1748851284213595165,1748851284424440072,210.845,1.913,201.988,6.944
1633723955019776,1748851322498485902,1748851322696561789,198.076,0.026,189.548,8.501
1004519836090368,1748851303434257777,1748851303640647727,206.39,2.126,195.948,8.315
1573697492090880,1748851320675246786,1748851320869615212,194.368,0.159,185.849,8.36
346316097978369,1748851282354108404,1748851282580101572,225.993,0.145,221.52,4.328
193106024595456,1748851276810997996,1748851277063860215,252.862,8.155,243.617,1.09
1220917468332033,1748851310104112197,1748851310303629927,199.518,2.274,192.355,4.888
1731404396232705,1748851325494247390,1748851325681721265,187.474,0.032,181.778,5.664
14946486190080,1748851268135524427,1748851268411524282,276.0,0.121,268.591,7.289
916069279596544,1748851300658253972,1748851300861205943,202.952,4.326,194.346,4.28
711744800423936,1748851294276745092,1748851294489254777,212.51,3.073,204.44,4.997
1282275371122688,1748851311952917874,1748851312136005450,183.088,3.071,174.172,5.845
348235948359680,1748851282421026504,1748851282643677672,222.651,0.084,218.302,4.265
933365112897537,1748851301199675793,1748851301399907776,200.232,1.066,193.408,5.757
1430048015908865,1748851316321453477,1748851316515652587,194.199,0.031,187.404,6.765
1195504146841601,1748851309325087334,1748851309521382518,196.295,3.195,188.096,5.004
563083097407488,1748851289457958169,1748851289638603335,180.645,2.251,173.947,4.447
397954489778177,1748851284125574319,1748851284335798036,210.224,0.045,202.439,7.74
1326453404729344,1748851313264307348,1748851313455488204,191.181,0.06,180.412,10.709
913900321112064,1748851300589861430,1748851300791381488,201.52,7.47,194.927,0.0
1222914628124673,1748851310162233133,1748851310365084617,202.851,5.383,192.885,4.583
387788302188544,1748851283788066996,1748851284003653244,215.586,1.931,204.264,9.391
1359215415263232,1748851314236305963,1748851314424256388,187.95,2.443,180.785,4.722
1647326116446208,1748851322922263913,1748851323121482254,199.218,0.201,188.627,10.39
242665652224000,1748851278649745550,1748851278886478847,236.733,0.858,227.757,8.118
1580328921595905,1748851320876788123,1748851321074687081,197.899,2.54,187.229,8.13
476268923453441,1748851286675376951,1748851286882745038,207.368,0.059,200.289,7.02
1308092419538944,1748851312702162199,1748851312899006738,196.845,0.191,190.039,6.615
1432886989291520,1748851316404645889,1748851316600223713,195.578,0.649,184.449,10.48
1057953524219904,1748851305102222864,1748851305306321496,204.099,4.206,191.965,7.928
475624678359041,1748851286653046613,1748851286854221507,201.175,0.532,197.108,3.535
776968173780992,1748851296358627913,1748851296559645192,201.017,0.095,193.26,7.662
393930105421824,1748851283997295254,1748851284210418485,213.123,4.724,205.408,2.991
848311875534848,1748851298562380412,1748851298763889750,201.509,1.46,195.461,4.589
1335369756835841,1748851313527205563,1748851313712565301,185.36,0.66,176.132,8.568
1318258607128576,1748851313016932754,1748851313213185749,196.253,1.616,184.676,9.961
73534135074816,1748851271074765636,1748851271405004240,330.239,0.758,322.102,7.379
158776350998529,1748851275305955147,1748851275622231184,316.276,0.982,309.769,5.525
897115588919297,1748851300068242849,1748851300265700874,197.458,1.106,189.264,7.089
116556822478848,1748851273214628924,1748851273542787304,328.158,11.775,323.095,0.0
1564712420507648,1748851320400181697,1748851320594506582,194.325,0.126,188.55,5.649
1503655165427712,1748851318547121097,1748851318748592333,201.471,1.453,189.943,10.075
415374877130752,1748851284703055750,1748851284911620851,208.565,0.025,198.142,10.399
83202106458113,1748851271561860646,1748851271892805397,330.945,0.031,322.647,8.267
1421307757461505,1748851316059987375,1748851316247481939,187.495,0.035,182.749,4.711
227474352898048,1748851278101650659,1748851278337109358,235.459,0.133,226.495,8.831
406024733327361,1748851284392801576,1748851284604439934,211.638,0.021,203.669,7.948
581607291355136,1748851290009293628,1748851290217813174,208.52,2.766,198.505,7.248
534809327697921,1748851288552627956,1748851288754252289,201.624,6.129,194.633,0.862
433830351601665,1748851285305107522,1748851285519487128,214.38,0.638,205.705,8.036
138577119805441,1748851274310596880,1748851274622617322,312.02,0.631,308.749,2.64
880532720189440,1748851299555229213,1748851299757898216,202.669,0.046,194.474,8.148
1319332348952576,1748851313047594446,1748851313243934985,196.341,5.078,185.087,6.175
1251252822343681,1748851311029642520,1748851311224824816,195.182,0.324,189.774,5.084
289656889409536,1748851280335219796,1748851280564769864,229.55,0.057,222.269,7.224
971414228172800,1748851302390836583,1748851302599186151,208.35,2.966,200.598,4.785
486486650650625,1748851286997740743,1748851287208549883,210.809,7.904,200.78,2.126
494200411914240,1748851287247566413,1748851287452148849,204.582,7.272,196.806,0.505
988362169122816,1748851302932253896,1748851303128184389,195.93,4.713,186.301,4.916
1013586512052224,1748851303722103667,1748851303923417771,201.314,1.862,192.486,6.966
1058065193369600,1748851305105255065,1748851305305502216,200.247,0.096,187.613,12.539
1256578581790721,1748851311191613153,1748851311391616790,200.004,3.038,186.35,10.615
172090749616128,1748851275934655390,1748851276212233852,277.578,5.511,270.385,1.682
249700808654849,1748851278908424859,1748851279141444233,233.019,1.553,223.923,7.544
1146288116596736,1748851307835303646,1748851308026424950,191.121,0.12,180.35,10.652
1702275928031233,1748851324601436430,1748851324799526064,198.09,0.032,190.988,7.07
820046695759872,1748851297697956979,1748851297901342529,203.386,0.963,191.552,10.87
711216519446529,1748851294261842390,1748851294469145194,207.303,5.06,198.077,4.165
1684666562117632,1748851324069632215,1748851324267702062,198.07,3.602,187.907,6.562
1417304847941632,1748851315945341874,1748851316135920946,190.579,7.055,182.668,0.856
482565345509376,1748851286876875690,1748851287079351593,202.476,0.114,195.671,6.691
687765998010369,1748851293499378765,1748851293697290457,197.912,0.041,194.3,3.571
1350500926619649,1748851313979519699,1748851314169647068,190.127,6.302,180.041,3.784
565299300532224,1748851289504237618,1748851289698098547,193.861,0.509,186.845,6.507
955956640874496,1748851301905861292,1748851302111309764,205.448,1.926,192.605,10.918
1645440625803265,1748851322864393855,1748851323063271610,198.878,0.041,190.978,7.859
1622239212470273,1748851322152503547,1748851322342704934,190.201,0.04,181.519,8.642
835431268614144,1748851298176572447,1748851298367791604,191.219,0.713,185.445,5.062
792030624088065,1748851296827269350,1748851297027505571,200.236,0.047,190.057,10.132
1181493963522048,1748851308894729078,1748851309088491002,193.762,2.437,182.045,9.279
1529532343386112,1748851319329276503,1748851319529525278,200.249,0.148,189.254,10.846
1455130624917505,1748851317068766435,1748851317265225545,196.459,0.336,190.086,6.037
850480834019329,1748851298631593877,1748851298831941726,200.348,2.37,188.217,9.761
228496555114497,1748851278139958176,1748851278370685111,230.727,0.034,227.631,3.062
640212120109056,1748851291935661799,1748851292146625357,210.964,1.006,199.326,10.632
749948534521857,1748851295506225752,1748851295708681046,202.455,3.001,191.438,8.017
838931666960384,1748851298279338290,1748851298475129583,195.791,4.34,187.377,4.075
1720331970543616,1748851325160603169,1748851325356146078,195.543,0.787,184.939,9.818
1103956918927360,1748851306529748333,1748851306724592377,194.844,0.884,188.21,5.75
689372315779072,1748851293549614450,1748851293761866063,212.252,5.155,200.328,6.768
576655194062848,1748851289850934948,1748851290058186366,207.251,2.261,196.305,8.685
1672520394604545,1748851323695827289,1748851323893104004,197.277,4.714,188.56,4.003
382385233330177,1748851283607215954,1748851283823091883,215.876,0.024,206.291,9.561
714154277076992,1748851294355656532,1748851294563319398,207.663,1.255,202.05,4.358
13176959664129,1748851268048402419,1748851268336993380,288.591,1.101,277.236,10.254
764641617641472,1748851295963285567,1748851296165791236,202.506,2.058,195.177,5.271
1083766277668865,1748851305906118257,1748851306103732363,197.614,2.726,185.032,9.856
1088684015222784,1748851306058583485,1748851306257804441,199.221,2.656,188.427,8.138
1403981859389441,1748851315556576928,1748851315741169945,184.593,2.254,176.156,6.183
1405489392910337,1748851315600469861,1748851315781591578,181.122,4.796,172.089,4.237
1338741306163201,1748851313625603081,1748851313815263018,189.66,0.164,184.993,4.503
292852345077761,1748851280445188467,1748851280674607470,229.419,0.175,223.554,5.691
294239619514368,1748851280493995134,1748851280729802343,235.807,7.954,229.191,0.0
111437221462017,1748851272967259599,1748851273283388612,316.129,5.301,306.466,4.362
663645461676033,1748851292706308901,1748851292922764473,216.456,6.043,208.041,2.372
1076417588625408,1748851305676804371,1748851305875099067,198.295,0.063,194.844,3.388
361438677827584,1748851282878974358,1748851283102423085,223.449,4.803,216.79,1.856
963167890964481,1748851302131758009,1748851302339128319,207.37,3.225,196.218,7.927
477574593511424,1748851286717891322,1748851286920198920,202.308,2.801,193.244,6.263
795165950214144,1748851296922295304,1748851297121015415,198.72,2.341,188.492,7.888
1660425766699009,1748851323328624999,1748851323523858470,195.233,2.92,182.574,9.74
1047426559377408,1748851304777360418,1748851304972328564,194.968,0.114,189.779,5.076
40162239184897,1748851269353948147,1748851269690317746,336.37,0.264,328.603,7.503
796570404519937,1748851296967265900,1748851297164970505,197.705,5.354,190.133,2.217
1479981305692161,1748851317829592813,1748851318019672904,190.08,1.019,182.958,6.104
375474630950912,1748851283368716469,1748851283588652929,219.936,0.71,214.929,4.297
1366680068423680,1748851314453555787,1748851314637299619,183.744,2.064,174.799,6.88
1533187360555009,1748851319445048418,1748851319642454646,197.406,0.036,192.945,4.426
1188043788648448,1748851309092249990,1748851309290869193,198.619,1.329,186.115,11.175
315001491423233,1748851281242473220,1748851281473269334,230.796,3.136,220.771,6.889
848689832656897,1748851298573307291,1748851298775152577,201.845,2.301,190.382,9.161
761377442496513,1748851295861660243,1748851296060947643,199.287,1.541,193.64,4.106
1194520599330817,1748851309290282738,1748851309489702695,199.42,0.824,193.302,5.294
1318318736670720,1748851313018390746,1748851313212935462,194.545,1.356,184.285,8.904
310457416024064,1748851281077426974,1748851281306544745,229.118,0.096,222.372,6.65
182063663677440,1748851276360267887,1748851276618886783,258.619,4.836,251.467,2.316
587719029817345,1748851290207238973,1748851290425614328,218.375,0.6,210.389,7.386
1670063673311232,1748851323623097530,1748851323819429502,196.332,0.025,185.421,10.886
833356799410177,1748851298113493745,1748851298308768654,195.275,2.969,186.456,5.85
1781578204184576,1748851327009584583,1748851327206519090,196.935,1.502,187.575,7.857
531583807258624,1748851288451406716,1748851288653087534,201.681,0.216,191.082,10.383
1334210115665921,1748851313495058889,1748851313676260584,181.202,0.168,173.174,7.859
452758272475137,1748851285921096484,1748851286132740061,211.644,1.168,200.816,9.659
345650378047488,1748851282331046770,1748851282559412667,228.366,1.738,219.069,7.558
957232246161408,1748851301943936645,1748851302148996822,205.06,6.518,195.616,2.926
325107549470720,1748851281604172908,1748851281828980171,224.807,0.789,212.355,11.663
142597209194496,1748851274501319641,1748851274833550223,332.231,9.163,326.372,0.0
1236143127396353,1748851310563563547,1748851310760306777,196.743,2.979,185.901,7.863
1103471587622912,1748851306514823750,1748851306710264910,195.441,0.031,184.355,11.055
215993905315841,1748851277686564103,1748851277925242673,238.679,0.347,225.911,12.42
438219808178177,1748851285455122636,1748851285661184773,206.062,4.299,198.353,3.41
654033324867584,1748851292391434422,1748851292603691835,212.257,3.163,203.603,5.491
277283088629760,1748851279899091096,1748851280125371430,226.28,1.437,218.188,6.655
665887434604544,1748851292782416687,1748851292998641618,216.225,5.727,205.822,4.676
1432075240472577,1748851316380387521,1748851316576085870,195.698,0.216,186.992,8.49
615297014824961,1748851291108470073,1748851291324036474,215.566,4.141,203.307,8.118
780034780430337,1748851296454279625,1748851296660346041,206.066,3.715,196.497,5.855
1438560641089537,1748851316579026279,1748851316771966590,192.94,1.599,180.331,11.01
1535270419693568,1748851319507892772,1748851319704558788,196.666,4.037,186.04,6.589
297194557014016,1748851280607970866,1748851280836211429,228.241,0.027,216.949,11.265
489553257299969,1748851287097387003,1748851287306461665,209.075,2.45,201.504,5.121
1652724890337281,1748851323088741009,1748851323292281740,203.541,0.313,196.929,6.299
1057107415662593,1748851305077492895,1748851305278409707,200.917,5.122,194.167,1.627
624621388824577,1748851291416206056,1748851291630313544,214.107,1.104,205.496,7.507
1452313126371329,1748851316983046375,1748851317175389651,192.343,1.144,186.966,4.234
1131487659294721,1748851307398034548,1748851307584818475,186.784,0.972,172.21,13.602
1147172879859713,1748851307860078508,1748851308060768256,200.69,6.736,191.329,2.625
1612438097100800,1748851321853997165,1748851322050439433,196.442,0.531,187.159,8.752
1065555616333825,1748851305340258493,1748851305542524012,202.266,2.781,194.476,5.009
628525514096641,1748851291543504930,1748851291753572696,210.068,0.299,205.017,4.752
868244818755584,1748851299175927795,1748851299373359971,197.432,0.159,188.474,8.8
414790761578497,1748851284681331523,1748851284891665977,210.334,0.582,201.617,8.135
1491367263993857,1748851318173996060,1748851318368181635,194.186,0.032,188.216,5.937
1147864369594369,1748851307880367646,1748851308074847250,194.48,0.217,184.023,10.239
994289223991296,1748851303110859685,1748851303318440929,207.581,3.616,197.358,6.608
273404733161473,1748851279756208328,1748851279992304286,236.096,0.757,232.315,3.023
1576699674230784,1748851320768405744,1748851320964603967,196.198,1.744,187.466,6.989
62212601282560,1748851270495513849,1748851270826164081,330.65,4.555,324.775,1.321
1325276583690241,1748851313228618671,1748851313420237234,191.619,0.053,183.434,8.131
828426176954368,1748851297961569687,1748851298159820011,198.25,0.166,187.653,10.432
1549052969746432,1748851319933434807,1748851320120271672,186.837,0.112,178.885,7.84
3414499000321,1748851267365483966,1748851267476523757,111.04,0.601,64.751,45.688
819840537329665,1748851297692159214,1748851297893169601,201.01,0.463,194.341,6.207
1782510212087809,1748851327038894732,1748851327237025983,198.131,0.681,185.255,12.195
355545982697472,1748851282674553604,1748851282894716137,220.163,0.319,213.405,6.439
1486428051603457,1748851318018452174,1748851318220220947,201.769,3.452,193.743,4.574
984213230714880,1748851302798093812,1748851303005596649,207.503,3.888,195.079,8.535
1096251747598337,1748851306293101386,1748851306491438502,198.337,0.132,188.674,9.53
44727789420545,1748851269595649880,1748851269931097519,335.448,2.548,323.83,9.069
699942230294528,1748851293896205692,1748851294110384733,214.179,0.648,203.429,10.103
395892905476097,1748851284060341385,1748851284272675412,212.334,0.809,207.566,3.959
246333554294784,1748851278790550138,1748851279017931477,227.381,0.209,217.663,9.509
747448863555585,1748851295426137114,1748851295630591400,204.454,2.327,196.586,5.541
1325873584144384,1748851313245602949,1748851313436013206,190.41,2.063,177.873,10.474
332945864785920,1748851281880418111,1748851282107418879,227.001,2.777,219.185,5.039
812216970379265,1748851297456228856,1748851297656670250,200.441,0.848,189.783,9.81
1409814424977408,1748851315723192633,1748851315914312575,191.12,2.239,182.654,6.227
470384818257921,1748851286488090776,1748851286693712262,205.621,8.398,198.123,0.0
1484293452857345,1748851317960518679,1748851318149675936,189.157,0.409,183.004,5.745
583252263829505,1748851290061755309,1748851290274912192,213.157,0.052,203.964,9.141
98268851732480,1748851272312400531,1748851272628872995,316.472,5.612,307.357,3.504
670835236929537,1748851292945027115,1748851293153277468,208.25,1.886,199.262,7.102
423891797278720,1748851284978238309,1748851285188699780,210.461,0.044,202.061,8.356
357019156480000,1748851282724508325,1748851282947912890,223.405,6.632,214.418,2.355
1714542354628609,1748851324980000001,1748851325177816344,197.816,1.266,188.782,7.769
873561988268033,1748851299339444484,1748851299540429794,200.985,3.687,186.712,10.586
68259915235328,1748851270803300728,1748851271132631146,329.33,0.502,325.336,3.493
1624369516249088,1748851322216914596,1748851322404959337,188.045,0.963,176.321,10.761
1147404808093697,1748851307867460790,1748851308062379694,194.919,4.403,186.846,3.67
320103912570881,1748851281425969199,1748851281652470395,226.501,0.082,220.431,5.989
117076513521665,1748851273244323160,1748851273568716461,324.393,0.212,321.065,3.116
588595203145728,1748851290236956352,1748851290458370050,221.414,1.61,212.805,6.999
1387961631375361,1748851315084546424,1748851315277735188,193.189,3.025,183.29,6.874
1044398607433729,1748851304683171136,1748851304880804257,197.633,0.07,189.792,7.772
1076567912480768,1748851305682265526,1748851305885006844,202.741,7.072,195.01,0.66
1163352021663744,1748851308349131441,1748851308547253856,198.122,0.079,189.425,8.618
981258293215232,1748851302702858247,1748851302912734074,209.876,8.463,201.318,0.094
502562713239553,1748851287516802661,1748851287724281804,207.479,0.452,202.784,4.243
746272042516480,1748851295388873186,1748851295594994444,206.121,2.98,194.395,8.746
499139624304640,1748851287403273754,1748851287616558836,213.285,1.68,199.297,12.309
277068340264961,1748851279891511336,1748851280113456586,221.945,0.146,217.118,4.681
651061207498752,1748851292294588339,1748851292502409822,207.821,0.2,200.719,6.902
1013741130874881,1748851303726784536,1748851303929812109,203.028,1.422,192.016,9.59
1206430543642625,1748851309654101882,1748851309859394343,205.292,5.188,198.323,1.781
967471448195072,1748851302266807984,1748851302471690850,204.883,1.804,195.207,7.872
461545775562752,1748851286202611775,1748851286412620812,210.009,5.96,198.474,5.575
539993353224193,1748851288715604677,1748851288914984219,199.38,0.388,190.839,8.153
1603620529242113,1748851321586041950,1748851321779599142,193.557,2.775,184.372,6.411
1311575638016001,1748851312814084236,1748851313009507141,195.423,3.613,186.192,5.618
1309303600316416,1748851312738580799,1748851312937128347,198.548,1.026,190.761,6.761
716417724841984,1748851294428083797,1748851294643257204,215.173,1.047,205.822,8.304
1066053832540160,1748851305356567850,1748851305557109432,200.542,0.084,192.229,8.229
1588562373902337,1748851321127466405,1748851321315683447,188.217,3.152,178.194,6.872
182557584916481,1748851276379283367,1748851276636660565,257.377,0.173,250.536,6.668
1429098828136449,1748851316292370151,1748851316484040000,191.67,0.058,186.018,5.594
1694652361080832,1748851324372679574,1748851324566949487,194.27,4.135,185.313,4.821
285091339173889,1748851280175069691,1748851280398909408,223.84,0.022,214.695,9.123
1538139457847296,1748851319597736431,1748851319794028229,196.292,1.066,184.649,10.577
1216794299727872,1748851309976802883,1748851310172982150,196.179,6.572,188.27,1.338
841942439034880,1748851298371343665,1748851298562960315,191.617,0.061,183.288,8.268
1510677436956672,1748851318765560972,1748851318962059746,196.499,0.496,185.585,10.417
953907941474304,1748851301837797874,1748851302039822394,202.025,0.071,198.366,3.587
1174935548461057,1748851308701394702,1748851308890578580,189.184,0.059,183.374,5.751
610306262827009,1748851290946124840,1748851291155616491,209.492,0.065,201.157,8.269
1051253375238144,1748851304893676698,1748851305093478809,199.802,1.464,194.364,3.974
865337125896193,1748851299085565878,1748851299284357813,198.792,4.397,192.358,2.037
1101727830900736,1748851306461057153,1748851306659506739,198.45,4.505,189.57,4.374
51848845197312,1748851269960460447,1748851270297135266,336.675,0.988,331.193,4.494
846877356457984,1748851298517637201,1748851298717964332,200.327,0.669,188.679,10.979
1785855991611392,1748851327142988815,1748851327338929347,195.941,0.097,184.81,11.034
268272247242752,1748851279572335685,1748851279806235193,233.9,3.984,227.532,2.383
1306911303532544,1748851312664437320,1748851312865922583,201.485,0.889,189.302,11.294
102855876804608,1748851272537687119,1748851272858171372,320.484,0.164,316.564,3.756
1077147733065728,1748851305700225536,1748851305903411574,203.186,3.57,193.713,5.903
863494584926208,1748851299030579273,1748851299224354252,193.775,0.293,183.177,10.305
994018641051649,1748851303104081982,1748851303304087733,200.006,0.062,196.538,3.406
978380665126912,1748851302614630294,1748851302818418075,203.788,4.01,194.406,5.372
727829452947457,1748851294802422761,1748851295009874483,207.452,2.478,199.419,5.554
500148941619200,1748851287439038533,1748851287649295212,210.257,1.555,198.079,10.623
1609216871628800,1748851321755036255,1748851321951779756,196.744,0.207,187.145,9.392
513463340236801,1748851287871871340,1748851288080268697,208.397,0.054,204.267,4.076
1435309350846465,1748851316479467142,1748851316677043027,197.576,2.907,187.805,6.864
247424475987968,1748851278829011682,1748851279054048584,225.037,0.116,219.837,5.084
1406167997743105,1748851315618042157,1748851315802668917,184.627,8.21,176.855,0.0
82897163780097,1748851271546676038,1748851271874160329,327.484,0.034,321.971,5.479
1584297471377409,1748851320998224714,1748851321191991016,193.766,0.022,186.562,7.183
1739886956642305,1748851325747746297,1748851325946513676,198.767,0.027,190.278,8.462
1790812383870976,1748851327290492249,1748851327469363955,178.872,2.178,171.997,4.698
227268194467841,1748851278094544453,1748851278331891497,237.347,4.086,226.239,7.022
1591448591925249,1748851321214347613,1748851321404139256,189.792,4.398,180.039,5.354
284099201728513,1748851280140524829,1748851280368915142,228.39,4.486,217.001,6.902
798412945489920,1748851297024312000,1748851297220633042,196.321,0.123,191.108,5.091
961862220906496,1748851302090076233,1748851302293001404,202.925,0.028,193.311,9.586
52458730553345,1748851269991523308,1748851270330028895,338.506,1.845,330.198,6.463
329544250687488,1748851281760119344,1748851281993121417,233.002,2.47,218.349,12.184
1217653293187073,1748851310005054646,1748851310201570762,196.516,0.666,186.774,9.076
793284754538497,1748851296865402040,1748851297062300360,196.898,1.067,187.87,7.961
239130894139393,1748851278525962959,1748851278755877618,229.915,8.528,224.072,0.0
1147164289925120,1748851307859845383,1748851308057419614,197.574,0.301,187.704,9.569
1349654818062337,1748851313953892746,1748851314142339768,188.447,0.027,179.023,9.397
499934193254400,1748851287431727173,1748851287639116068,207.389,2.842,194.372,10.175
1407001221398528,1748851315643387184,1748851315824266057,180.879,2.224,175.025,3.63
131400229453825,1748851273947567189,1748851274271983933,324.417,9.39,317.008,0.0
1315595727405057,1748851312931587473,1748851313131226559,199.639,2.119,188.943,8.577
1293515300536321,1748851312279674797,1748851312468169648,188.495,2.71,176.196,9.589
24425479012353,1748851268570316762,1748851268887543133,317.226,3.248,304.614,9.365
1388386833137664,1748851315097477966,1748851315290236036,192.758,4.761,181.341,6.656
1007156946010113,1748851303517845337,1748851303726059212,208.214,1.19,194.523,12.501
1233793780285440,1748851310494097511,1748851310677176180,183.079,0.066,174.124,8.888
841667561127937,1748851298363364489,1748851298556622793,193.258,4.264,184.602,4.392
206076825829377,1748851277320874396,1748851277562307819,241.433,0.03,237.403,4.0
501574870761472,1748851287483934509,1748851287691997352,208.063,0.06,202.759,5.244
1107538921652224,1748851306636889505,1748851306833643204,196.754,3.97,185.778,7.006
753002256269313,1748851295601090294,1748851295802294803,201.205,2.347,188.116,10.742
354983341981697,1748851282654962820,1748851282878618273,223.655,0.65,217.558,5.448
964383366709248,1748851302166724187,1748851302369940682,203.216,1.95,193.834,7.432
971298264055808,1748851302386213222,1748851302594753596,208.54,4.685,198.743,5.112
296825189826561,1748851280594459351,1748851280826459843,232.0,0.403,222.524,9.074
620605594402817,1748851291284934906,1748851291495718608,210.784,0.031,205.125,5.627
98341866176513,1748851272314799720,1748851272631998139,317.198,0.03,308.5,8.668
891325973004289,1748851299892541903,1748851300088925672,196.384,0.069,188.631,7.683
495926988767232,1748851287302880419,1748851287511053719,208.173,2.606,197.511,8.057
1643791358361600,1748851322813585401,1748851323013049430,199.464,1.211,190.051,8.201
370634202808321,1748851283200857723,1748851283425404971,224.547,0.433,217.38,6.734
